Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Categories,Tags,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
simple,PGP08133,Porte goupillon à fixer,1,0,visible,Matière : Acier inoxydable. Finitions : Chrome. Dimensions (L x P x H mm) : 385.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-soft-pgp08133-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-soft-pgp08133-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-soft-pgp08133-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),385,1,0
simple,PGP09100,Porte goupillon à fixer,1,0,visible,Matière : Laiton/Verre mat. Finitions : Chrome. Dimensions (L x P x H mm) : 110 x 140 x 370.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-soft-pgp09100-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-soft-pgp09100-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-soft-pgp09100-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),110 x 140 x 370,1,0
simple,PGP10801,Porte goupillon à fixer,1,0,visible,Matière : Zamak/Verre mat. Finitions : Chrome. Dimensions (L x P x H mm) : 115 x 140 x 385.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-brosse-salle-bain-soft-pgp10801-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-soft-pgp10801-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-soft-pgp10801-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Zamak/Verre mat,1,0,Dimensions (mm),115 x 140 x 385,1,0
simple,PGP08132,Porte goupillon à poser,1,0,visible,Matière : Acier inoxydable. Finitions : Chrome. Dimensions (L x P x H mm) : 385.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-soft-pgp08132-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-soft-pgp08132-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-soft-pgp08132-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),385,1,0
simple,PSA07200,Porte savon d’angle à fixer,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 125 x 110 x 30.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-chrome-salle-bain-soft-psa07200-fiche-technique-1.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-chrome-salle-bain-soft-psa07200-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-chrome-salle-bain-soft-psa07200-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),125 x 110 x 30,1,0
simple,PSA07201,Porte savon d’angle à fixer,1,0,visible,Matière : Acier inoxydable. Finitions : Chrome. Dimensions (L x P x H mm) : 190 x 142 x 35.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-chrome-salle-bain-soft-psa07201-fiche-technique-1.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-chrome-salle-bain-soft-psa07201-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-chrome-salle-bain-soft-psa07201-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),190 x 142 x 35,1,0
simple,PSE09104,Porte serviette anneau,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 65 x 175.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse09104-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse09104-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse09104-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),65 x 175,1,0
simple,PSE09105,Porte serviette double,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 540 x 130 x 55.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-pure-pse09105-fiche-technique-1.pdf-1.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome",https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse09105-visuel-1.jpg,Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),540 x 130 x 55,1,0
simple,PSE08102,Porte serviette simple,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 450 x 70 x 55.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse08102-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse08102-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse08102-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),450 x 70 x 55,1,0
simple,PSE10812,Porte serviette simple,1,0,visible,Matière : Zamak. Finitions : Chrome. Dimensions (L x P x H mm) : 610 x 75 x 60.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse08102-fiche-technique-1.pdf-1.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse10812-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse10812-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Zamak,1,0,Dimensions (mm),610 x 75 x 60,1,0
simple,PBL07821,Poubelle à fixer 6L,1,0,visible,Matière : Acier inoxydable. Finitions : Chrome. Dimensions (L x P x H mm) : 205 x 100 x 300.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-partie-commune-pbl07821-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-partie-commune-pbl07821-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-partie-commune-pbl07821-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),205 x 100 x 300,1,0
simple,PBL07804,Poubelle à pédale 12L,1,0,visible,Matière : Acier inoxydable. Finitions : Chrome. Dimensions (L x P x H mm) : 390.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-soft-pbl07804-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-soft-pbl07804-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-soft-pbl07804-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),390,1,0
simple,PBL07817,Poubelle à pédale 30L,1,0,visible,Matière : Acier inoxydable. Finitions : Chrome. Dimensions (L x P x H mm) : 280.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-partie-commune-pbl07817-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-partie-commune-pbl07817-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-partie-commune-pbl07817-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),280,1,0
simple,PBL07807,Poubelle à pédale 3L,1,0,visible,Matière : Acier inoxydable. Finitions : Chrome. Dimensions (L x P x H mm) : 255.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-soft-pbl07807-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-soft-pbl07807-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-soft-pbl07807-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),255,1,0
simple,PBL07808,Poubelle à pédale 5L,1,0,visible,Matière : Acier inoxydable. Finitions : Chrome. Dimensions (L x P x H mm) : 280.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-soft-pbl07808-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-soft-pbl07808-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-chrome-salle-bain-soft-pbl07808-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),280,1,0
simple,RAC09113,Rack à serviettes,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 600 x 260 x 55.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-chrome-salle-bain-soft-rac09113-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-chrome-salle-bain-soft-rac09113-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-chrome-salle-bain-soft-rac09113-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),600 x 260 x 55,1,0
simple,RAC07999,Rack à serviettes vertical,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 150 x 120 x 265.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-chrome-salle-bain-soft-rac07999-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-chrome-salle-bain-soft-rac07999-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/rack-chrome-salle-bain-soft-rac07999-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),150 x 120 x 265,1,0
simple,DIP08110,Réserve papier toilette,1,0,visible,"Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 55 x 73,5 x 178,5.","Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/reserve-papier-toilette-chrome-salle-bain-soft-dip08110-fiche-technique.pdf.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/reserve-papier-toilette-chrome-salle-bain-soft-dip08110-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/reserve-papier-toilette-chrome-salle-bain-soft-dip08110-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),"55 x 73,5 x 178,5",1,0
simple,TBL07513,Tablette droite,1,0,visible,Matière : Laiton/Verre mat. Finitions : Chrome. Dimensions (L x P x H mm) : 600 x 130 x 55.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/tablette-chrome-salle-bain-soft-tbl07513-fiche-technique-1-1.pdf-1.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/tablette-chrome-salle-bain-soft-tbl07513-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/tablette-chrome-salle-bain-soft-tbl07513-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),600 x 130 x 55,1,0
simple,TBL07512,Tablette d’angle,1,0,visible,Matière : Laiton/Verre mat. Finitions : Chrome. Dimensions (L x P x H mm) : 325 x 255 x 55.,"Répondant à l’esthétique classique des salles de bains d’hôtels, les accessoires de la gamme PURE sont fabriqués en laiton chromés brillant.

La qualités des assemblages, soudures et finitions garantissent aux produits PURE une place de choix dans vos univers de douche, bains. Ils s’associent parfaitement aux robinetteries chromées qui font l’ADN de bien des espaces.

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/tablette-chrome-salle-bain-soft-tbl07512-fiche-technique-1.pdf-1.pdf",CreaSoft > Pure,"CreaSoft, Pure, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/tablette-chrome-salle-bain-soft-tbl07512-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/tablette-chrome-salle-bain-soft-tbl07512-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Pure,1,0,Finitions,Chrome,1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),325 x 255 x 55,1,0
simple,PBL07828,Corbeille 10L,1,0,visible,"Matière : Acier inoxydable. Finitions : Chrome, Noir. Dimensions (L x P x H mm) : 275.","Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-noir-salle-bain-smelis-pbl07828-fiche-technique.pdf.pdf.pdf-1.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome, Noir","https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-noir-salle-bain-smelis-pbl07828-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/poubelle-noir-salle-bain-smelis-pbl07828-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,"Chrome, Noir",1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),275,1,0
simple,PBL07803,Corbeille 5L,1,0,visible,Matière : Acier inoxydable. Finitions : Chrome. Dimensions (L x P x H mm) : 200 x 200 x 260.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome",https://www.creactive-paris.fr/wp-content/uploads/2025/11/telechargement-1.png,Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),200 x 200 x 260,1,0
simple,DIP09004,Distributeur de sachets hygiéniques,1,0,visible,Matière : Acier inoxydable. Finitions : Chrome. Dimensions (L x P x H mm) : 100 x 25 x 140.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/distributeur-sachets-chrome-salle-bain-smelis-dip09004-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/distributeur-sachets-chrome-salle-bain-smelis-dip09004-.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/distributeur-sachets-chrome-salle-bain-smelis-dip09004-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),100 x 25 x 140,1,0
simple,DIM07916,Distributeur à mouchoir carré à poser,1,0,visible,Matière : Acier inoxydable. Finitions : Chrome. Dimensions (L x P x H mm) : 125 x 130.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2025/11/distributeur-mouchoirs-chrome-salle-bain-smelis-dim07916-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/dim07916-hd.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/distributeur-mouchoirs-chrome-salle-bain-smelis-dim07916-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),125 x 130,1,0
simple,DIM07914,Distributeur à mouchoir rectangulaire à poser ou à fixer,1,0,visible,Matière : Acier inoxydable. Finitions : Chrome. Dimensions (L x P x H mm) : 130 x 75.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/distributeur-mouchoirs-chrome-salle-bain-smelis-dim07914-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/distributeur-mouchoirs-chrome-salle-bain-smelis-dim07914-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/distributeur-mouchoirs-chrome-salle-bain-smelis-dim07914-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Acier inoxydable,1,0,Dimensions (mm),130 x 75,1,0
simple,DIS09124,Distributeur à poser,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 80 x 80 x 160.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2025/11/distributeur-savon-chrome-salle-bain-smelis-dis09124-fiche-technique.pdf.pdf.pdf-1.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome",https://www.creactive-paris.fr/wp-content/uploads/2025/10/16751_138109161w-hlavni-afeb66738d5b30a6b097b1ad628e530491991e33.webp,Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),80 x 80 x 160,1,0
simple,DIS09128,Distributeur à savon,1,0,visible,Matière : ABS. Finitions : Gris. Dimensions (L x P x H mm) : 115 x 110 x 245.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2025/11/distributeur-savon-abs-salle-bain-smelis-dis09128-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Gris",https://www.creactive-paris.fr/wp-content/uploads/2025/11/53230_121209037-hlavni-52e4554f3b27b5b3ddbc945a6106db8f6d2f8486.webp,Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Gris,1,0,Matière,ABS,1,0,Dimensions (mm),115 x 110 x 245,1,0
